"","001","002","003","005","006","011","012","013","015","017","019","023","024","025","027","030","032","036","037","038","041","043","044","046","051","053","057","058","061","072","078"
"001",NA,0.100802074476488,0.404288108833568,0.298795649715109,0.100802074476488,0.663971670769025,0.130174502965688,0.159928493055332,0.117047593111199,0.100802074476488,0.049735563119402,0.100802074476488,0.100802074476488,0.049735563119402,0.100802074476488,0.100802074476488,0.0261815825601882,0.579584,0.100802074476488,0.849478633500728,0.529493952401536,0.725645863448635,0.2267820394953,0.663971670769025,0.100802074476488,0.049735563119402,1,0.2267820394953,0.049735563119402,0.725645863448635,0.159928493055332
"002",0.100802074476489,NA,0.684391245917948,0.00601416462072655,1,0.515092376306152,0.786539687436896,0.674059648177764,0.63568740871247,1,0.523742435547028,1,1,0.523742435547028,1,1,0.159928493055332,0.640629569260511,1,0.196490259550437,0.540219221249989,0.598331155998746,0.773191036084228,0.515092376306152,1,0.523742435547028,0.199618666201567,0.773191036084228,0.523742435547028,0.598331155998746,0.674059648177765
"003",0.404288108833569,0.684391245917947,NA,0.0979284016576973,0.684391245917947,0.789524319781834,0.603240196514577,0.840886848328553,0.515092376306151,0.684391245917947,0.523742435547028,0.684391245917947,0.684391245917947,0.523742435547028,0.684391245917947,0.684391245917947,0.314943128988518,0.897222737508216,0.684391245917947,0.424538618307795,0.890586317442309,0.829448944638062,0.857908905521444,0.789524319781834,0.684391245917947,0.523742435547028,0.485618067643594,0.857908905521444,0.523742435547028,0.829448944638062,0.840886848328553
"005",0.298795649715109,0.00601416462072652,0.0979284016576973,NA,0.00601416462072657,0.244183107804991,0.0170139848349487,0.0111950587679873,0.0183846326775788,0.00601416462072657,0.00193449200572642,0.00601416462072657,0.00601416462072656,0.00193449200572642,0.00601416462072657,0.00601416462072657,0.00134889349149576,0.213058410776182,0.00601416462072657,0.586219695126376,0.149224054499543,0.34241019447531,0.0293244803047419,0.244183107804991,0.00601416462072657,0.00193449200572642,0.403756456862431,0.0293244803047419,0.00193449200572642,0.34241019447531,0.0111950587679872
"006",0.100802074476489,0.999999999999999,0.684391245917947,0.0060141646207265,NA,0.515092376306152,0.786539687436896,0.674059648177764,0.635687408712471,1,0.523742435547029,1,0.999999999999999,0.523742435547029,1,1,0.159928493055333,0.640629569260511,1,0.196490259550437,0.540219221249989,0.598331155998746,0.773191036084228,0.515092376306152,1,0.523742435547029,0.199618666201568,0.773191036084228,0.523742435547029,0.598331155998746,0.674059648177764
"011",0.663971670769025,0.515092376306152,0.789524319781834,0.244183107804991,0.515092376306152,NA,0.466395226079671,0.626978231546418,0.404578028581638,0.515092376306152,0.404288108833569,0.515092376306152,0.515092376306152,0.404288108833569,0.515092376306152,0.515092376306152,0.262662454103713,0.906640055040475,0.515092376306152,0.621127146325576,0.906495084226335,1,0.652886785305348,1,0.515092376306152,0.404288108833569,0.71144462417588,0.652886785305348,0.404288108833569,1,0.626978231546418
"012",0.130174502965689,0.786539687436897,0.603240196514577,0.0170139848349486,0.786539687436896,0.46639522607967,NA,0.601051908637538,0.845709124756151,0.786539687436896,1,0.786539687436895,0.786539687436895,1,0.786539687436896,0.786539687436896,0.579584,0.573655372297332,0.786539687436896,0.20237114845032,0.516489552301226,0.555210611766618,0.662643803141895,0.46639522607967,0.786539687436896,1,0.214692110506101,0.662643803141895,1,0.555210611766618,0.601051908637538
"013",0.159928493055333,0.674059648177763,0.840886848328553,0.0111950587679872,0.674059648177764,0.626978231546417,0.601051908637539,NA,0.490673254317306,0.674059648177765,0.28153692011074,0.674059648177765,0.674059648177765,0.28153692011074,0.674059648177765,0.674059648177765,0.0960715936399123,0.756978786221619,0.674059648177765,0.254982749168448,0.688241213400814,0.694530593545477,1,0.626978231546417,0.674059648177765,0.28153692011074,0.272070827453611,1,0.28153692011074,0.694530593545477,1
"015",0.117047593111199,0.635687408712471,0.515092376306152,0.0183846326775787,0.63568740871247,0.404578028581637,0.845709124756151,0.490673254317306,NA,0.635687408712471,0.797779124140665,0.635687408712471,0.635687408712471,0.797779124140665,0.635687408712471,0.635687408712471,0.807411975409167,0.500613444566823,0.635687408712471,0.181656810396963,0.455140170581693,0.499042562807589,0.551145585596386,0.404578028581638,0.635687408712471,0.797779124140665,0.192257055373452,0.551145585596386,0.797779124140665,0.499042562807589,0.490673254317307
"017",0.100802074476489,0.999999999999999,0.684391245917947,0.0060141646207265,1,0.515092376306152,0.786539687436897,0.674059648177764,0.635687408712471,NA,0.523742435547028,1,1,0.523742435547028,1,1,0.159928493055332,0.640629569260511,1,0.196490259550437,0.540219221249989,0.598331155998746,0.773191036084228,0.515092376306152,1,0.523742435547028,0.199618666201567,0.773191036084228,0.523742435547028,0.598331155998746,0.674059648177765
"019",0.0497355631194021,0.523742435547031,0.523742435547029,0.00193449200572639,0.523742435547029,0.404288108833568,0.999999999999999,0.28153692011074,0.797779124140665,0.523742435547031,NA,0.523742435547029,0.523742435547029,NA,0.523742435547029,0.523742435547029,0.14111328125,0.523742435547029,0.523742435547029,0.139546882463109,0.380713181676863,0.498774810267533,0.523742435547029,0.404288108833569,0.523742435547029,NA,0.129721653426914,0.523742435547029,NA,0.498774810267533,0.28153692011074
"023",0.100802074476489,0.999999999999999,0.684391245917947,0.0060141646207265,1,0.515092376306152,0.786539687436897,0.674059648177764,0.635687408712471,0.999999999999999,0.523742435547029,NA,0.999999999999999,0.523742435547029,1,1,0.159928493055333,0.640629569260511,1,0.196490259550437,0.540219221249989,0.598331155998746,0.773191036084228,0.515092376306152,1,0.523742435547029,0.199618666201568,0.773191036084228,0.523742435547029,0.598331155998746,0.674059648177764
"024",0.100802074476489,0.999999999999999,0.684391245917947,0.00601416462072653,1,0.515092376306152,0.786539687436897,0.674059648177764,0.635687408712471,0.999999999999999,0.523742435547029,1,NA,0.523742435547029,1,1,0.159928493055333,0.640629569260511,1,0.196490259550437,0.540219221249989,0.598331155998746,0.773191036084228,0.515092376306152,1,0.523742435547029,0.199618666201567,0.773191036084228,0.523742435547029,0.598331155998746,0.674059648177764
