"","001","002","003","005","006","011","012","013","015","017","019","023","024","025","027","030","032","036","037","038","041","043","044","046","051","053","057","058","061","078"
"001",1,0.730380441733078,0.730380441733078,0.21516994256955,0.21516994256955,0.279302519094963,0.21516994256955,0.705184375788394,0.21516994256955,0.21516994256955,0.21516994256955,0.21516994256955,0.21516994256955,0.21516994256955,0.21516994256955,0.21516994256955,0.21516994256955,0.401243038258125,0.21516994256955,0.924128082287083,0.21516994256955,0.21516994256955,0.730380441733078,0.21516994256955,0.361136189660232,0.401243038258125,0.21516994256955,0.401243038258125,0.21516994256955,0.21516994256955
"002",0.730380441733078,1,1,0.391002218955771,0.391002218955771,0.469122699308365,0.391002218955771,0.469122699308365,0.391002218955771,0.391002218955771,0.391002218955771,0.391002218955771,0.391002218955771,0.391002218955771,0.391002218955771,0.391002218955771,0.391002218955771,0.675809393211037,0.391002218955771,0.851162752713234,0.391002218955771,0.391002218955771,1,0.391002218955771,0.252215496355504,0.675809393211037,0.391002218955771,0.675809393211037,0.391002218955771,0.391002218955771
"003",0.730380441733078,1,1,0.391002218955771,0.391002218955771,0.469122699308365,0.391002218955771,0.469122699308365,0.391002218955771,0.391002218955771,0.391002218955771,0.391002218955771,0.391002218955771,0.391002218955771,0.391002218955771,0.391002218955771,0.391002218955771,0.675809393211037,0.391002218955771,0.851162752713234,0.391002218955771,0.391002218955771,1,0.391002218955771,0.252215496355504,0.675809393211037,0.391002218955771,0.675809393211037,0.391002218955771,0.391002218955771
"005",0.21516994256955,0.391002218955771,0.391002218955771,NA,NA,1,NA,0.0917211133115719,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.391002218955771,NA,0.422649730810374,NA,NA,0.391002218955771,NA,0.204832764699133,0.391002218955771,NA,0.391002218955771,NA,NA
"006",0.21516994256955,0.391002218955771,0.391002218955771,NA,NA,1,NA,0.0917211133115719,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.391002218955771,NA,0.422649730810374,NA,NA,0.391002218955771,NA,0.204832764699133,0.391002218955771,NA,0.391002218955771,NA,NA
"011",0.279302519094963,0.469122699308365,0.469122699308365,1,1,1,1,0.133974596215561,1,1,1,1,1,1,1,1,1,0.62392891440436,1,0.448798668721547,1,1,0.469122699308365,1,0.123609271593805,0.62392891440436,1,0.62392891440436,1,1
"012",0.21516994256955,0.391002218955771,0.391002218955771,NA,NA,1,NA,0.0917211133115719,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.391002218955771,NA,0.422649730810374,NA,NA,0.391002218955771,NA,0.204832764699133,0.391002218955771,NA,0.391002218955771,NA,NA
"013",0.705184375788394,0.469122699308365,0.469122699308365,0.0917211133115719,0.0917211133115719,0.133974596215561,0.0917211133115719,1,0.0917211133115719,0.0917211133115719,0.0917211133115719,0.0917211133115719,0.0917211133115719,0.0917211133115719,0.0917211133115719,0.0917211133115719,0.0917211133115719,0.178284933264007,0.0917211133115719,0.694999239917278,0.0917211133115719,0.0917211133115719,0.469122699308365,0.0917211133115719,0.507127971568033,0.178284933264007,0.0917211133115719,0.178284933264007,0.0917211133115719,0.0917211133115719
"015",0.21516994256955,0.391002218955771,0.391002218955771,NA,NA,1,NA,0.0917211133115719,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.391002218955771,NA,0.422649730810374,NA,NA,0.391002218955771,NA,0.204832764699133,0.391002218955771,NA,0.391002218955771,NA,NA
"017",0.21516994256955,0.391002218955771,0.391002218955771,NA,NA,1,NA,0.0917211133115719,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.391002218955771,NA,0.422649730810374,NA,NA,0.391002218955771,NA,0.204832764699133,0.391002218955771,NA,0.391002218955771,NA,NA
"019",0.21516994256955,0.391002218955771,0.391002218955771,NA,NA,1,NA,0.0917211133115719,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.391002218955771,NA,0.422649730810374,NA,NA,0.391002218955771,NA,0.204832764699133,0.391002218955771,NA,0.391002218955771,NA,NA
"023",0.21516994256955,0.391002218955771,0.391002218955771,NA,NA,1,NA,0.0917211133115719,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.391002218955771,NA,0.422649730810374,NA,NA,0.391002218955771,NA,0.204832764699133,0.391002218955771,NA,0.391002218955771,NA,NA
"024",0.21516994256955,0.391002218955771,0.391002218955771,NA,NA,1,NA,0.0917211133115719,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.391002218955771,NA,0.422649730810374,NA,NA,0.391002218955771,NA,0.204832764699133,0.391002218955771,NA,0.391002218955771,NA,NA
"025",0.21516994256955,0.391002218955771,0.391002218955771,NA,NA,1,NA,0.0917211133115719,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.391002218955771,NA,0.422649730810374,NA,NA,0.391002218955771,NA,0.204832764699133,0.391002218955771,NA,0.391002218955771,NA,NA
"027",0.21516994256955,0.391002218955771,0.391002218955771,NA,NA,1,NA,0.0917211133115719,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.391002218955771,NA,0.422649730810374,NA,NA,0.391002218955771,NA,0.204832764699133,0.391002218955771,NA,0.391002218955771,NA,NA
"030",0.21516994256955,0.391002218955771,0.391002218955771,NA,NA,1,NA,0.0917211133115719,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.391002218955771,NA,0.422649730810374,NA,NA,0.391002218955771,NA,0.204832764699133,0.391002218955771,NA,0.391002218955771,NA,NA
"032",0.21516994256955,0.391002218955771,0.391002218955771,NA,NA,1,NA,0.0917211133115719,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.391002218955771,NA,0.422649730810374,NA,NA,0.391002218955771,NA,0.204832764699133,0.391002218955771,NA,0.391002218955771,NA,NA
"036",0.401243038258125,0.675809393211037,0.675809393211037,0.391002218955771,0.391002218955771,0.62392891440436,0.391002218955771,0.178284933264007,0.391002218955771,0.391002218955771,0.391002218955771,0.391002218955771,0.391002218955771,0.391002218955771,0.391002218955771,0.391002218955771,0.391002218955771,1,0.391002218955771,0.605795809375166,0.391002218955771,0.391002218955771,0.675809393211037,0.391002218955771,0.192454783799881,1,0.391002218955771,1,0.391002218955771,0.391002218955771
"037",0.21516994256955,0.391002218955771,0.391002218955771,NA,NA,1,NA,0.0917211133115719,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.391002218955771,NA,0.422649730810374,NA,NA,0.391002218955771,NA,0.204832764699133,0.391002218955771,NA,0.391002218955771,NA,NA
"038",0.924128082287083,0.851162752713234,0.851162752713234,0.422649730810374,0.422649730810374,0.448798668721547,0.422649730810374,0.694999239917278,0.422649730810374,0.422649730810374,0.422649730810374,0.422649730810374,0.422649730810374,0.422649730810374,0.422649730810374,0.422649730810374,0.422649730810374,0.605795809375166,0.422649730810374,1,0.422649730810374,0.422649730810374,0.851162752713234,0.422649730810374,0.391215469019247,0.605795809375166,0.422649730810374,0.605795809375166,0.422649730810374,0.422649730810374
"041",0.21516994256955,0.391002218955771,0.391002218955771,NA,NA,1,NA,0.0917211133115719,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.391002218955771,NA,0.422649730810374,NA,NA,0.391002218955771,NA,0.204832764699133,0.391002218955771,NA,0.391002218955771,NA,NA
"043",0.21516994256955,0.391002218955771,0.391002218955771,NA,NA,1,NA,0.0917211133115719,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.391002218955771,NA,0.422649730810374,NA,NA,0.391002218955771,NA,0.204832764699133,0.391002218955771,NA,0.391002218955771,NA,NA
"044",0.730380441733078,1,1,0.391002218955771,0.391002218955771,0.469122699308365,0.391002218955771,0.469122699308365,0.391002218955771,0.391002218955771,0.391002218955771,0.391002218955771,0.391002218955771,0.391002218955771,0.391002218955771,0.391002218955771,0.391002218955771,0.675809393211037,0.391002218955771,0.851162752713234,0.391002218955771,0.391002218955771,1,0.391002218955771,0.252215496355504,0.675809393211037,0.391002218955771,0.675809393211037,0.391002218955771,0.391002218955771
"046",0.21516994256955,0.391002218955771,0.391002218955771,NA,NA,1,NA,0.0917211133115719,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.391002218955771,NA,0.422649730810374,NA,NA,0.391002218955771,NA,0.204832764699133,0.391002218955771,NA,0.391002218955771,NA,NA
"051",0.361136189660232,0.252215496355504,0.252215496355504,0.204832764699133,0.204832764699133,0.123609271593805,0.204832764699133,0.507127971568033,0.204832764699133,0.204832764699133,0.204832764699133,0.204832764699133,0.204832764699133,0.204832764699133,0.204832764699133,0.204832764699133,0.204832764699133,0.192454783799881,0.204832764699133,0.391215469019247,0.204832764699133,0.204832764699133,0.252215496355504,0.204832764699133,1,0.192454783799881,0.204832764699133,0.192454783799881,0.204832764699133,0.204832764699133
"053",0.401243038258125,0.675809393211037,0.675809393211037,0.391002218955771,0.391002218955771,0.62392891440436,0.391002218955771,0.178284933264007,0.391002218955771,0.391002218955771,0.391002218955771,0.391002218955771,0.391002218955771,0.391002218955771,0.391002218955771,0.391002218955771,0.391002218955771,1,0.391002218955771,0.605795809375166,0.391002218955771,0.391002218955771,0.675809393211037,0.391002218955771,0.192454783799881,1,0.391002218955771,1,0.391002218955771,0.391002218955771
"057",0.21516994256955,0.391002218955771,0.391002218955771,NA,NA,1,NA,0.0917211133115719,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.391002218955771,NA,0.422649730810374,NA,NA,0.391002218955771,NA,0.204832764699133,0.391002218955771,NA,0.391002218955771,NA,NA
"058",0.401243038258125,0.675809393211037,0.675809393211037,0.391002218955771,0.391002218955771,0.62392891440436,0.391002218955771,0.178284933264007,0.391002218955771,0.391002218955771,0.391002218955771,0.391002218955771,0.391002218955771,0.391002218955771,0.391002218955771,0.391002218955771,0.391002218955771,1,0.391002218955771,0.605795809375166,0.391002218955771,0.391002218955771,0.675809393211037,0.391002218955771,0.192454783799881,1,0.391002218955771,1,0.391002218955771,0.391002218955771
"061",0.21516994256955,0.391002218955771,0.391002218955771,NA,NA,1,NA,0.0917211133115719,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.391002218955771,NA,0.422649730810374,NA,NA,0.391002218955771,NA,0.204832764699133,0.391002218955771,NA,0.391002218955771,NA,NA
"078",0.21516994256955,0.391002218955771,0.391002218955771,NA,NA,1,NA,0.0917211133115719,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.391002218955771,NA,0.422649730810374,NA,NA,0.391002218955771,NA,0.204832764699133,0.391002218955771,NA,0.391002218955771,NA,NA
